latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
35.38593,-77.956546,35.38593,-77.956546,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Dennis Kluesner,Paul Ankcorn,NCWAY18772,Goldsboro Assisted Living sign on Royall Ave,,,NC,Wayne County,,No,35.38593,-77.956546,33534,Stoney Creek,18772,283,5,2,"HWM is on ""Goldsboro Assisted Living"" sign on right post close to Royall Ave.",9/22/2018 4:00:00 AM,87.9,2,6,N/A,18079,4,4,3,,Level II Survey,Riverine,9/21/2018 4:00:00 AM,0,2,1829,873,0.02,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.40067,-77.9575,35.40067,-77.9575,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Stake,Phone/Car GPS,NAD83,Dennis Kluesner,Anthony Gotvald,NCWAY18790,Vidant Neurosurgery,,,NC,Wayne County,,No,35.40067,-77.9575,33535,Stoney Creek,18790,283,5,2,HWM in corner of parking lot at dumpster area. Stake to the right of dumpster; transferred from seed line on dumpster.,9/21/2018 4:00:00 AM,93.24,2,6,N/A,18064,7,1.46,3,,Level III Survey,Riverine,9/21/2018 4:00:00 AM,0,2,1829,6,0.01,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.0661463,-78.8911244,35.0661463,-78.8911244,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,NAD83,Dennis Kluesner,Anthony Gotvald,NCCUM26909,Christian Cultural Center University Park,,,NC,Cumberland County,,No,35.0661463,-78.8911244,33536,Cross Creek,26909,283,5,2,"Seed line on exterior AC vent on S facing wall of Christian Cultural Center - University Park, left of main entrance. Marker line is 10 ft NE of power pole in parking lot and 20 ft NE of building dumpsters.",9/22/2018 4:00:00 AM,99.05,2,6,N/A,18061,4,2.53,3,,Level III Survey,Riverine,9/21/2018 4:00:00 AM,0,2,1829,6,0.09,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.104357,-77.018073,35.104357,-77.018073,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Dennis Kluesner,Paul Ankcorn,NCCRA26906,Residence on Riverside Dr next to Neuse River,,,NC,Craven County,,No,35.104357,-77.018073,33537,Neuse River,26906,283,5,2,"Seed line found under front porch, transposed around corner. Marker line marked on corner, left side of porch looking at the house near porch railing. Marked with black marker.",9/24/2018 4:00:00 AM,10.84,2,6,N/A,18126,4,6.95,3,,Level II Survey,Riverine,9/21/2018 4:00:00 AM,0,2,1829,873,0.039,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.071503,-77.109185,35.071503,-77.109185,2018 Florence,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Paul Ankcorn,Stake,Phone/Car GPS,NAD83,Dennis Kluesner,Paul Ankcorn,NCCRA26907,Residence on Goose Creek Rd at Trent River,,,NC,Craven County,,No,35.071503,-77.109185,33538,trent ruver,26907,283,2,4,"Debris line in backyard of private home. Large buildup of debris resulted from wind driven action.
per homeowner",9/24/2018 4:00:00 AM,10.06,2,6,N/A,18127,7,0,3,,Level II Survey,Riverine,9/21/2018 4:00:00 AM,0,2,1829,873,0.04,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.104962,-77.037805,35.104962,-77.037805,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Dennis Kluesner,Paul Ankcorn,NCCRA26910,Dentist office on E Front St,,,NC,Craven County,,No,35.104962,-77.037805,33539,Neuse River,26910,283,5,2,"Seed line present inside all windows. Left rear window when facing from street, mark on center frame.",9/23/2018 4:00:00 AM,10.24,2,6,N/A,18095,4,2.1,3,,Level II Survey,Riverine,9/21/2018 4:00:00 AM,0,2,1829,873,0.04,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.110039,-77.037436,35.110039,-77.037436,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Dennis Kluesner,Paul Ankcorn,NCCRA26912,Residence on Craven St,,,NC,Craven County,,No,35.110039,-77.037436,33540,Neuse River,26912,283,5,2,"Seed line on right front porch just below porch floor, street side.",9/23/2018 4:00:00 AM,10,2,6,N/A,18096,4,3.81,3,,Level II Survey,Coastal,9/21/2018 4:00:00 AM,0,2,1829,873,0.04,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.077428,-77.064072,35.077428,-77.064072,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Dennis Kluesner,Paul Ankcorn,NCCRA26913,Residence on Allen Dr next to Trent River,,,NC,Craven County,,No,35.077428,-77.064072,33541,Trent River,26913,283,5,2,Seed line on back of home on brick wall that encloses the AC units. Mark is consistent with seed line inside walled area. Let homeowner know you are there so dogs are not let out.,9/24/2018 4:00:00 AM,10.29,2,6,N/A,18128,4,2.15,3,,Level II Survey,Riverine,9/21/2018 4:00:00 AM,0,2,1829,873,0.04,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.499912,-77.0242208,35.499912,-77.0242208,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Map (digital or paper),NAD83,Skylar McHenry,Anthony Gotvald,NCBEA26924,House on E. Bayside Drive at Chocowinity Bay and Pamlico River,,,NC,Beaufort County,,No,35.499912,-77.0242208,33542,Chocowinity Bay at Pamlico River,26924,283,5,3,"Seed line inside garage of residence, confirmed by homeowner",9/24/2018 4:00:00 AM,8.02,2,6,N/A,18898,4,4.62,4,,Level III Survey,Riverine,9/22/2018 4:00:00 AM,0,2,1590,6,0.03,0.2,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.078518,-77.10573,35.078518,-77.10573,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Map (digital or paper),WGS84 (from Digital Map),Dennis Kluesner,Paul Ankcorn,NCCRA26914,Residence on W Wilson Creek Dr,,,NC,Craven County,,No,35.078478,-77.105809,33543,Wilson Creek at Trent River,26914,283,5,2,"Consistent seed line on outside of home, verified by home owner. On right corner when facing front of house.",9/24/2018 4:00:00 AM,10.38,2,6,N/A,18129,4,3.25,4,,Level II Survey,Riverine,9/21/2018 4:00:00 AM,0,4,1829,873,0.04,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.312007,-77.798608,35.312007,-77.798608,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Stake,Phone/Car GPS,NAD83,Lynn Torak,Anthony Gotvald,NCLEN26923,House on N Forbes St,,,NC,Lenoir County,,No,35.31197,-77.79889,33544,Bear Creek,26923,283,5,2,Left side of house when viewed from street. Seed line along foundation left side of house. This HWM is considered to reflect localized pooling of rainfall in poorly drained urban land and not riverine flooding.,9/26/2018 4:00:00 AM,100.26,2,6,N/A,19354,7,0.5,3,,Level II Survey. This HWM elevation is considered to reflect localized pooling of rainfall in poorly drained urban land and not riverine flooding.,Riverine,9/22/2018 4:00:00 AM,0,2,1749,6,0.03,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
32.6625,-79.9438888888889,32.6625,-79.9438888888889,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Andy Caldwell,Andy Caldwell,SCCHA14297,"Folly River at SC 171 near Folly Beach, SC",,South Atlantic,SC,Charleston County,,No,32.6625,-79.9438888888889,33545,Folly River,14297,283,5,3,Seed line on headwall near storm surge bracket.,9/21/2018 4:00:00 AM,3.52,2,6,N/A,19011,4,1,3,,This HWM for storm surge verification only.,Coastal,9/17/2018 4:00:00 AM,0,2,1381,1381,0.18,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.063175,-78.888732,35.063175,-78.888732,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,NAD83,Dennis Kluesner,Anthony Gotvald,NCCUM26911,Unoccupied White Building off Murchison Road,,,NC,Cumberland County,,No,35.0632025,-78.8888932,33546,Cross Creek,26911,283,5,2,Seed line on third support pillar on NW side of carport at abandoned building on W side of Murchison Road.,9/22/2018 4:00:00 AM,95.9,2,6,N/A,18062,6,3.27,3,,Level III Survey,Riverine,9/21/2018 4:00:00 AM,0,2,1829,6,0.09,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
32.7716666666667,-79.8416666666667,32.7716666666667,-79.8416666666667,2018 Florence,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,,Phone/Car GPS,NAD83,Andy Caldwell,Andy Caldwell,SCCHA14305,AIW  AT SC 703 NEAR SULLIVANS ISLAND,,South Atlantic,SC,Charleston County,,No,32.7716666666667,-79.8416666666667,33547,AIW,14305,283,2,3,Debris line right of bridge about 75 ft from bridge.,9/21/2018 4:00:00 AM,,2,6,N/A,19015,,0,3,,"A HWM was flagged for storm surge verification (6.72 ft). After careful review, it was noticed that this was an old debris line from Sep. 8 and 9 high tide (check NOAA tidal gage 8665530).",Coastal,9/17/2018 4:00:00 AM,0,2,1381,1381,0.01,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.406473,-78.814966,35.406473,-78.814966,2018 Florence,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Map (digital or paper),WGS84 (from Digital Map),Dennis Kluesner,Cristal Younker,NCHAR26915,Cape Fear River Adventures,,,NC,Harnett County,,No,35.4063865,-78.8150127,33548,Cape Fear River,26915,283,5,1,"NE corner of green storage shed of Cape Fear River Adventure, in the shed opening facing the river on the side of the door frame closest to the highway. The seed line is marked with a nail and white USGS HWM disc with orange flagging.",9/29/2018 4:00:00 AM,125.5,2,6,N/A,19088,6,2.1,4,,GNSS level II survey,Riverine,9/22/2018 4:00:00 AM,0,4,1829,1715,0.17,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
32.7622222222222,-79.8566666666667,32.7622222222222,-79.8566666666667,2018 Florence,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Andy Caldwell,Stake,Phone/Car GPS,NAD83,Andy Caldwell,Andy Caldwell,SCCHA14309,"FT. MOULTRIE VISTOR CTR. AT SULLIVANS ISLAND, SC",,South Atlantic,SC,Charleston County,,No,32.7622222222222,-79.8566666666667,33549,unnamed,14309,283,2,4,Debris line on rip rap near storm surge sensor. Did not breach bank.,9/21/2018 4:00:00 AM,,2,6,N/A,19017,7,0,3,,"A HWM was flagged for storm surge verification (6.99 ft). After careful review, it was noticed that this was on old debris line from Sep. 8 and 9 high tide (check NOAA tidal gage 8665530).",Coastal,9/17/2018 4:00:00 AM,0,2,1381,1381,0.01,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.314178,-78.692012,35.314178,-78.692012,2018 Florence,Mud,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Phone/Car GPS,NAD83,Dennis Kluesner,Cristal Younker,NCHAR26920,Cape Fear River Trail Park,,,NC,Harnett County,,No,35.3142164,-78.6921619,33550,Cape Fear River,26920,283,1,4,HWM on Maple tree located approx 80 ft. NW of Cape Fear River Trail Park parking lot and 33 ft SE of boardwalk overlooking the river. Mud line is marked with nail with white USGS HWM survey marker and orange flagging.,9/29/2018 4:00:00 AM,104.96,2,6,N/A,19091,6,1.36,3,,GNSS level II survey,Riverine,9/22/2018 4:00:00 AM,0,2,1829,1715,0.17,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
32.7061111111111,-79.9488888888889,32.7061111111111,-79.9488888888889,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Phone/Car GPS,NAD83,Andy Caldwell,Andy Caldwell,SCCHA14312,SEASIDE CRK AT SEASIDE PLT. BT RP NR JAMES ISL SC,,South Atlantic,SC,Charleston County,,No,32.7061111111111,-79.9488888888889,33551,Seaside Creek,14312,283,5,3,Seed line on piling 6 ft from storm surge bracket.,9/21/2018 4:00:00 AM,3.47,2,6,N/A,19018,6,0.94,3,,This HWM is for verification of storm surge.,Coastal,9/18/2018 4:00:00 AM,0,2,1381,1381,0.18,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.3111989,-78.6944146,35.3111989,-78.6944146,2018 Florence,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Phone/Car GPS,NAD83,Dennis Kluesner,Cristal Younker,NCHAR26926,The Cape Neighborhood,,,NC,Harnett County,,No,35.3111989,-78.6944146,33552,Cape Fear River,26926,283,1,3,"Fair mud line on tree located 50 ft SW of first house on left side of the neighborhood. Line is flagged with nail, white USGS HWM disc, and orange flagging. Mud line on tree consistent with surrounding vegetation.",9/29/2018 4:00:00 AM,104.94,2,6,N/A,19092,6,2.2,3,,GNSS level II survey,Riverine,9/22/2018 4:00:00 AM,0,2,1829,1715,0.17,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.45555,-77.668894,35.45555,-77.668894,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,NAD83,Cristal Younker,Anthony Gotvald,NCGRE26917,HWM at Snow Hill Boating Access parking lot,,,NC,Greene County,,No,35.455,-77.669167,33553,Contentnea Crk,26917,283,5,2,Good seed line on power pole. Nail w/ green HWM disc set in pole between parking lot and boat ramp.,9/22/2018 4:00:00 AM,41.52,2,6,N/A,18068,6,1.96,3,,Level II Survey  Estimated HWM location from photos and Google Earth.,Riverine,9/22/2018 4:00:00 AM,0,2,1715,6,0.02,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.541333,-76.624111,35.541333,-76.624111,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Map (digital or paper),NAD83,Dennis Kluesner,Bryce McClenney,NCBEA06936,Auto Body and Glass Shop (abandoned) at W Main St and Railroad St,,,NC,Beaufort County,,Yes,35.541333,-76.624111,33554,Pantego Creek,6936,283,5,2,Seed line on window on southeast side of Auto Body and Glass shop (abandoned) on corner of US264 business (Main St) and Railroad St.,10/4/2018 4:00:00 AM,5.65,2,6,N/A,19553,4,1.85,4,,"level III, 0.031 adjustment",Riverine,9/21/2018 4:00:00 AM,0,2,1829,13,0.02,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.425591,-77.582988,35.425591,-77.582988,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,NAD83,Cristal Younker,Anthony Gotvald,NCGRE26927,HWM on bench at Mt. Calvary Christian Academy,,,NC,Greene County,,No,35.425556,-77.583056,33555,Contentnea Crk,26927,283,5,2,Good seed line on bench leg. Marked with nail and green HWMdisc in leg of bench below Christian Academy building behind main church building.,9/22/2018 4:00:00 AM,32.88,2,6,N/A,18070,6,0.44,3,,Level II Survey,Riverine,9/22/2018 4:00:00 AM,0,2,1715,6,0.02,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.3122,-77.79973,35.3122,-77.79973,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,Anthony Gotvald,NCLEN26930,LaGrange Villa Apts,,,NC,Lenoir County,,No,35.3122,-77.79973,33556,Bear Creek,26930,283,5,3,"""Grill Rules"" sign post located in rear of Lagrange Villa Apts, west of Forbes Rd near
RR tracks. This HWM is considered to reflect localized pooling of rainfall and not riverine flooding.",9/26/2018 4:00:00 AM,99.55,2,6,N/A,19355,6,0.5,3,,Level II Survey. This HWM elevation is considered to reflect localized pooling of rainfall in poorly drained urban land and not riverine flooding.,Riverine,9/22/2018 4:00:00 AM,0,2,1749,6,0.03,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.53746,-76.62175,35.53746,-76.62175,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Phone/Car GPS,NAD83,Dennis Kluesner,Bryce McClenney,NCBEA26929,211 Water Street. Business is at the corner of Pamlico and Water St.,,,NC,Beaufort County,,No,35.53746,-76.62175,33557,Pungo River,26929,283,5,2,HWM on 4x4 post behind air conditioning unit behind 211 Water Street. Constant seed line from building to post. Business is at the corner of Pamlico and Water St.,10/4/2018 4:00:00 AM,5.75,2,6,N/A,18952,6,0.92,3,,"level III, 0.031 adjustment",Riverine,9/21/2018 4:00:00 AM,0,2,1829,13,0.02,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.056989,-76.955104,35.056989,-76.955104,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Dennis Kluesner,Paul Ankcorn,NCCRA26916,Residence at end of Broad Creek Rd at Neuse River,,,NC,Craven County,,No,35.056989,-76.955104,33558,Neuse River,26916,283,5,2,Seed line inside enclosed front porch of house. Mark transferred to the outside front door frame via line-level,9/24/2018 4:00:00 AM,9.6,2,6,N/A,18130,4,3.45,3,,Level II Survey,Riverine,9/22/2018 4:00:00 AM,0,2,1829,873,0.04,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.4385485,-76.9721065,35.4385485,-76.9721065,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Steve Harden,Marker,Map (digital or paper),NAD83,Skylar McHenry,Bryce McClenney,NCBEA26931,Plastic fence along Gilead Shores Road (state road 1119) directly across from inlet from Blounts Bay,,,NC,Beaufort County,,No,35.4385485,-76.9721065,33559,Pamlico River,26931,283,5,3,Seed line on back of fence,10/4/2018 4:00:00 AM,7.66,2,6,N/A,18856,4,3.13,4,,GNSS level III,Riverine,9/22/2018 4:00:00 AM,0,2,1590,13,0.02,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.992279,-76.759294,34.992279,-76.759294,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Dennis Kluesner,Paul Ankcorn,NCPAM26921,Residence on Sunrise Haven Rd,,,NC,Pamlico County,,No,34.992279,-76.759294,33560,Neuse River at Dawson Creek,26921,283,5,2,Consistent seed line across door. Mark on door frame inside west facing garage.,9/24/2018 4:00:00 AM,9.36,2,6,N/A,18132,4,0.47,3,,Level II Survey,Riverine,9/22/2018 4:00:00 AM,0,2,1829,873,0.038,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.716,-79.864,34.716,-79.864,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCMAR26933,"Located at home on Wallace Drive, Wallace, SC",,South Atlantic,SC,Marlboro County,,No,34.716,-79.864,33561,Pee Dee River,26933,283,5,2,Seed line on power pole number 304 marked with hwm tag and flagging.,9/24/2018 4:00:00 AM,103.51,2,6,N/A,18110,6,1.65,1,,Level II survey,Riverine,9/22/2018 4:00:00 AM,0,2,1381,1381,0.03,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.716,-79.864,34.716,-79.864,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCMAR26933,"Located at home on Wallace Drive, Wallace, SC",,South Atlantic,SC,Marlboro County,,No,34.716,-79.864,33562,Pee Dee River,26933,283,5,2,Found on back of brick structure on left side of house; very distinguishable.,9/24/2018 4:00:00 AM,103.51,2,6,N/A,18111,6,1.1,1,,,Riverine,9/22/2018 4:00:00 AM,0,2,1381,1381,0.03,,HWM2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.005106,-76.864135,35.005106,-76.864135,2018 Florence,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Phone/Car GPS,NAD83,Dennis Kluesner,Paul Ankcorn,NCPAM26918,Residence at end of Fisher Turnpike Rd,,,NC,Pamlico County,,No,35.005106,-76.864135,33563,Neuse River,26918,283,1,2,Stain line on window of garage. Mark is located on the inside right window frame. Window is across from the garage door.,9/24/2018 4:00:00 AM,9.91,2,6,N/A,18131,4,4.25,3,,Level II Survey,Riverine,9/22/2018 4:00:00 AM,0,2,1829,873,0.04,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.4320183,-76.9679031,35.4320183,-76.9679031,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Paul Ankcorn,Marker,Map (digital or paper),NAD83,Skylar McHenry,Paul Ankcorn,NCBEA26937,1st house on right off Red Bug Point Dr.,,,NC,Beaufort County,,No,35.4320183,-76.9679031,33564,Blounts Creek/Pamlico River,26937,283,5,2,Seed line on front siding of house under front porch steps,9/23/2018 4:00:00 AM,7.32,2,6,N/A,18101,4,3.79,4,,Level III Survey,Riverine,9/22/2018 4:00:00 AM,0,2,1590,873,0.072,0.1,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.722,-79.861,34.722,-79.861,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCMAR26938,"Maston rd. HWM flagged with pink tape and green survey tab on 4x4 post sticking out of ground.
Post is located on leftside of road at the end of barbwire fence before first white house in Wallace, SC.",,South Atlantic,SC,Marlboro County,,No,34.722,-79.861,33565,Pee Dee River,26938,283,5,3,HWM found on 4x4 post sticking out of ground on left side of Maston rd. Found at end of barbwire fence before first white house.,9/24/2018 4:00:00 AM,103.4,2,6,N/A,18113,6,1.55,1,,Level II survey,Riverine,9/22/2018 4:00:00 AM,0,2,1381,1381,0.03,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.70899,-79.90012,34.70899,-79.90012,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCCHE26945,"Fence at end of Virginia Ave in Cheraw, SC",,South Atlantic,SC,Chesterfield County,,No,34.70899,-79.90012,33566,Huckleberry Branch - Trib. to Pee Dee River,26945,283,5,2,,9/24/2018 4:00:00 AM,103.04,2,6,N/A,18122,5,3.05,1,,Level II survey,Riverine,9/22/2018 4:00:00 AM,0,2,1381,1381,0.01,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.705,-79.896,34.705,-79.896,2018 Florence,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Phone/Car GPS,NAD83,Jonathan Graham,Jonathan Graham,SCCHE26947,"Located at Poplar Street, Cheraw, SC",,South Atlantic,SC,Chesterfield County,,No,34.705,-79.896,33567,Wilson Creek,26947,283,1,3,,9/24/2018 4:00:00 AM,109.9,2,6,N/A,18115,6,1.8,3,,Level II survey,Riverine,9/22/2018 4:00:00 AM,0,2,1588,1588,0.03,,hwm-1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.70613,-79.89565,34.70613,-79.89565,2018 Florence,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCCHE26949,"HWM located at Park Dr. Cheraw, SC",,South Atlantic,SC,Chesterfield County,,No,34.70613,-79.89565,33570,Wilson Branch - Trib to Pee Dee River,26949,283,1,2,Sharpie marker on front left column of front porch - mud line.,9/24/2018 4:00:00 AM,105.24,2,6,N/A,18114,4,2.73,1,,Level II survey,Riverine,9/22/2018 4:00:00 AM,0,2,1381,1381,0.03,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
